timestamp,ts,steps
0.0767409801483154,-117.711214661598,0
9.52183997631073,9.44457143545151,6
12.0407089591026,11.9866554141045,10
14.587170958519,14.5274868011475,15
17.1149629950523,17.0700288414955,19
19.6599059700966,19.6129872202873,23
22.2133159637451,22.1542462110519,27
24.7659329771996,24.6987369060516,31
27.291266977787,27.2417359352112,35
29.8497719764709,29.7798144221306,39
