timestamp,particleWeightSum,normalizedWeightSum,measurementCount
2.05563098192215,4.47464472497162,2.23732236248581,2
2.0760999917984,10.4337278849597,5.21686394247986,2
3.05172997713089,10.4286649666863,5.21433248334316,2
10.0790569782257,19.1964993275147,19.1964993275147,1
10.1309710144997,0.322926173526285,0.161463086763143,2
10.1784920096397,0.111208101210652,0.0370693670702172,3
10.2276949882507,0.111912857069788,0.0373042856899293,3
10.2779819965363,0.0318085134264236,0.0106028378088079,3
10.3460329771042,0.00653813619117092,0.00217937873039031,3
12.0969380140305,0.000480207273166817,0.000160069091055606,3
12.1829800009727,9.14292074727062e-05,3.04764024909021e-05,3
15.0646069645882,0.00131775740668139,0.000439252468893797,3
15.1459360122681,0.000696213550927516,0.000232071183642505,3
15.2527649998665,1.2148058761878e-06,3.0370146904695e-07,4
18.1651870012283,5.96918853336515e-06,1.49229713334129e-06,4
18.3364759683609,4.76075960380782e-08,1.19018990095196e-08,4
18.4320359826088,5.93350569351756e-06,1.48337642337939e-06,4
20.1034249663353,0.00171196190417488,0.00042799047604372,4
20.1838579773903,0.00864300096999317,0.00216075024249829,4
23.0729280114174,0.208691726071019,0.0695639086903397,3
23.1363809704781,0.727804437576373,0.242601479192124,3
23.2565459609032,1.52962067036821,0.509873556789404,3
25.114382982254,0.010460190140077,0.00348673004669234,3
25.1635349988937,0.000124915685389074,4.16385617963579e-05,3
28.0612189769745,3.11786810892535e-06,1.03928936964178e-06,3
28.1176980137825,1.04065780097251e-06,3.46885933657502e-07,3
28.1795139908791,0.00109087777564376,0.000363625925214586,3
30.0649819970131,0.0580322471434087,0.0290161235717043,2
30.3179410099983,0.000888649557057991,0.000444324778528996,2
33.0652469992638,0.000837935716857825,0.000418967858428912,2
33.0875769853592,0.00178415189873122,0.000892075949365612,2
33.1105999946594,0.00727089789454744,0.00363544894727372,2
33.1329630017281,0.0393377755715113,0.0196688877857557,2
34.0647369623184,0.101248227857523,0.0506241139287613,2
35.0633019804955,0.114913315389397,0.0574566576946984,2
36.0543900132179,0.253115768799936,0.126557884399968,2
37.0594130158424,0.599053217015317,0.299526608507658,2
38.0633350014687,1.38402481203431,0.692012406017157,2
39.0635290145874,2.27693084955326,1.13846542477663,2
40.0544489622116,3.4212546669691,1.71062733348455,2
41.0512009859085,4.02119763744196,2.01059881872098,2
44.0633400082588,3.97988871848382,1.98994435924191,2
44.0855309963226,4.04953360796459,2.02476680398229,2
44.1075269579887,4.37376527839676,2.18688263919838,2
