timestamp,startTime,endTime,distance,steps
11.1781919598579,0.000757992267608643,11.0942351818085,4.873041751852725,7
13.7064389586449,0.000757992267608643,13.6401951909065,8.183706799929496,11
16.2333589792252,0.000757992267608643,16.1810100674629,12.37872758007143,16
18.7797989845276,0.000757992267608643,18.7212020754814,15.73474420415005,20
21.3120599985123,0.000757992267608643,21.2605350613594,19.09076082822867,24
23.8676499724388,0.000757992267608643,23.8029850721359,22.43543955835048,29
26.4005719423294,0.000757992267608643,26.3457884788513,25.02047939039767,33
28.9367280006409,0.000757992267608643,28.8835084438324,28.37649601447629,37
31.488017976284,0.000757992267608643,31.4263378977776,31.68716106255306,41
34.0229219794273,0.000757992267608643,33.9624408483505,34.99782611062983,45
36.5745889544487,0.000757992267608643,36.5024302005768,35.70782611065079,46
87.4001829624176,0.000757992267608643,84.79226821661,35.70782611065079,46
87.4033599495888,0.000757992267608643,87.32287722826,39.88471904082689,52
89.9370869994164,0.000757992267608643,89.8659372329712,43.24073566490551,56
92.4633209705353,0.000757992267608643,92.4034562110901,46.59675228898413,60
95.0017989873886,0.000757992267608643,94.9412062168121,50.79177306912607,65
97.5289449691772,0.000757992267608643,97.4807471036911,53.27477185521275,68
100.082812964916,0.000757992267608643,100.020755052567,56.58543690328952,72
102.62231194973,0.000757992267608643,102.560585975647,59.94145352736814,76
105.175827980042,0.000757992267608643,105.103920936584,63.25211857544491,80
133.121741950512,0.000757992267608643,130.528529465199,63.25211857544491,80
133.12743294239,0.000757992267608643,133.047633469105,68.89759943081299,88
135.653236985207,0.000757992267608643,135.593520343304,72.25361605489161,92
138.181684970856,0.000757992267608643,138.131118357182,75.56428110296838,96
140.733750998974,0.000757992267608643,140.670337438583,76.08428110298701,97
183.9341609478,0.000757992267608643,181.325512588024,76.08428110298701,97
183.935570955276,0.000757992267608643,183.864453554153,82.83428110298701,106
186.468141973019,0.000757992267608643,186.401246190071,86.19029772706563,110
188.97625797987,0.000757992267608643,188.923646211624,86.71029772708425,111
