timestamp,ts,m11,m12,m13,m21,m22,m23,m31,m32,m33,ax,ay,az
0.0910470485687256,0.0906959772109985,0.99999737739563,-0.00110720319207758,0.00200065691024065,0.00110967631917447,0.99999862909317,-0.0012354648206383,-0.0019992864690721,0.00123768160119653,0.99999725818634,0.0,0.0,0.0
0.11368602514267,0.113420009613037,0.999631583690643,-0.00158787099644542,-0.027094691991806,0.00762615399435163,0.97450202703476,0.224249139428139,0.0260477513074875,-0.224373146891594,0.974155128002167,-0.00199398235417902,-0.0536439195275307,-0.0245478823781013
0.136581003665924,0.13578599691391,0.999855935573578,-0.00889934040606022,-0.014455396682024,0.0118856113404036,0.975007712841034,0.221852958202362,0.0121197775006294,-0.221992790699005,0.97497296333313,-0.0506034679710865,-0.0475562214851379,0.0465214401483536
0.156553030014038,0.156270027160645,0.999850749969482,-0.0156777147203684,-0.00725581916049123,0.0168716590851545,0.976448178291321,0.215091243386269,0.00371279241517186,-0.215181574225426,0.976566970348358,-0.0917589962482452,0.0372958444058895,0.0114180743694305
0.179865002632141,0.179540991783142,0.999761462211609,-0.0211913026869297,-0.00528781209141016,0.021825447678566,0.978479862213135,0.205184757709503,0.000825885916128755,-0.205251216888428,0.978708982467651,-0.0873495787382126,0.0506437383592129,-0.0377552583813667
0.201730012893677,0.201407015323639,0.999692857265472,-0.0243352185934782,-0.00468794070184231,0.0247817132622004,0.979964971542358,0.197622045874596,-0.000215157633647323,-0.197677537798882,0.980267107486725,-0.0400883331894875,0.0178887695074081,-0.0434298180043697
0.224158048629761,0.223901987075806,0.999644041061401,-0.0264294221997261,-0.00363772129639983,0.0266324952244759,0.980584144592285,0.194281980395317,-0.00156766886357218,-0.194309696555138,0.980938971042633,-0.055975366383791,-0.0377889461815357,-0.0332669541239738
0.245753049850464,0.245301008224487,0.999546051025391,-0.0300518833100796,0.00213961536064744,0.0290586426854134,0.980388104915619,0.194922342896461,-0.00795543752610683,-0.194771692156792,0.98081636428833,-0.0342678539454937,0.0169438272714615,0.0507015995681286
0.268713057041168,0.26844197511673,0.999467670917511,-0.0325498916208744,-0.00221974728628993,0.0323861800134182,0.981612026691437,0.188119620084763,-0.00394434249028563,-0.188091367483139,0.982143640518188,-0.0101543171331286,0.0491425693035126,0.0815698876976967
0.290025055408478,0.289525032043457,0.99947863817215,-0.0312201976776123,-0.008231146261096,0.0321848541498184,0.983661234378815,0.177129134535789,0.00256665283814073,-0.177301689982414,0.984153211116791,-0.00626276200637221,0.00786337442696095,0.0677103325724602
0.330436050891876,0.330146014690399,0.999516427516937,-0.0287737194448709,-0.0117913130670786,0.0303431656211615,0.985412895679474,0.167453542351723,0.00680105062201619,-0.16773034632206,0.985809445381165,-0.0112725142389536,-0.0294458735734224,0.0261689499020576
0.333953022956848,0.333617031574249,0.999589145183563,-0.0266476087272167,-0.0105551341548562,0.0280165523290634,0.986122190952301,0.163640171289444,0.00604803208261728,-0.16386866569519,0.986463606357574,-0.0157278627157211,0.014104038476944,0.0187054462730885
0.355911016464233,0.355444014072418,0.999637007713318,-0.0252080652862787,-0.00950937159359455,0.0264016035944223,0.986879646778107,0.159284383058548,0.00536935497075319,-0.15947762131691,0.987186968326569,0.0104338657110929,-0.000597212754655629,-0.00602289708331227
0.378226041793823,0.377843022346497,0.999708235263824,-0.0227873343974352,-0.00800948031246662,0.0237615834921598,0.98735123872757,0.156757608056068,0.00433608144521713,-0.156902179121971,0.98760461807251,0.00377030507661402,0.0099070193246007,-0.00108860922046006
0.400362014770508,0.399828016757965,0.999785423278809,-0.0193623285740614,-0.00735893612727523,0.0202565472573042,0.98816180229187,0.152071952819824,0.00432735262438655,-0.152188390493393,0.988342046737671,-0.00746574811637402,0.0133085325360298,-0.00097681931219995
0.423632025718689,0.422659993171692,0.999859988689423,-0.0161321777850389,-0.00444007245823741,0.0166092347353697,0.989030241966248,0.146776527166367,0.00202354090288281,-0.146829724311829,0.9891597032547,-0.0124051608145237,-0.0443092808127403,0.0200892761349678
0.445552051067352,0.444025993347168,0.999902427196503,-0.013962134718895,-0.000488020479679108,0.0138885173946619,0.989634215831757,0.142937839031219,-0.00151275540702045,-0.142930656671524,0.989731550216675,-0.00669834762811661,-0.0237491820007563,-0.00617909571155906
0.465317010879517,0.46484100818634,0.999933481216431,-0.0114351566880941,0.00148918246850371,0.0111141055822372,0.990090429782867,0.139990940690041,-0.00307524343952537,-0.139965072274208,0.990151643753052,-0.00952766276896,-0.00969779305160046,-0.016943670809269
0.489167034626007,0.48820298910141,0.999934613704681,-0.00852479878813028,0.00761929247528315,0.00737818377092481,0.990184724330902,0.139569938182831,-0.00873431283980608,-0.139504611492157,0.990182876586914,-0.0338540971279144,-0.0500662811100483,-0.0384883657097816
0.510313034057617,0.509754002094269,0.999911844730377,-0.00686048623174429,0.0113698970526457,0.00522178690880537,0.990368902683258,0.138355359435081,-0.012209577485919,-0.138283774256706,0.990317404270172,-0.0404489487409592,-0.04493323341012,-0.0457238741219044
0.533557057380676,0.532555997371674,0.999907732009888,-0.00530158216133714,0.0125065445899963,0.00349353952333331,0.990089774131775,0.140392497181892,-0.0131269041448832,-0.140335842967033,0.990016937255859,-0.0150050520896912,-0.0310705192387104,-0.0212135333567858
0.557188034057617,0.554391026496887,0.99992960691452,-0.00274589355103672,0.0115452688187361,0.00107002048753202,0.989761352539062,0.142728090286255,-0.011818977072835,-0.142705678939819,0.989694595336914,-0.0257777292281389,-0.0265681762248278,0.0112094916403294
