timestamp,ts,steps
0.0812979936599731,-328.170055150986,0
17.7875179648399,17.7645843029022,6
20.3084380030632,20.308255314827,10
22.8703579902649,22.8525897264481,14
25.4025160074234,25.3972977399826,16
27.9401620030403,27.9404423832893,18
