timestamp,particleWeightSum,normalizedWeightSum,measurementCount
9.097501039505,7.04927506249989,7.04927506249989,1
11.0976639986038,24.1435023225966,24.1435023225966,1
11.1126149892807,28.540417393185,28.540417393185,1
12.0980480313301,30.5404085306059,30.5404085306059,1
13.0925750136375,36.8190941855339,36.8190941855339,1
14.0976610183716,34.4243613251963,34.4243613251963,1
15.0967530012131,35.0649950956412,35.0649950956412,1
16.1046789884567,36.5768525284023,36.5768525284023,1
17.1045250296593,37.9449631954699,37.9449631954699,1
18.0976729989052,38.5926148481845,38.5926148481845,1
25.1358320116997,3.26566614001488,3.26566614001488,1
25.1846750378609,2.48674846218485,2.48674846218485,1
25.2260910272598,0.102190831841575,0.0510954159207876,2
25.2765750288963,0.163002601408488,0.0815013007042438,2
25.3323979973793,0.115362176830107,0.0576810884150535,2
25.38933801651,0.00862839395798341,0.00287613131932781,3
28.1097450256348,0.0141651361050306,0.00472171203501019,3
28.150642991066,0.0107759399010897,0.00359197996702991,3
28.2275360226631,0.0730170402494228,0.0243390134164743,3
30.1950740218163,0.0603460494778073,0.0201153498259358,3
30.263590991497,26.2506098350927,26.2506098350927,1
33.1468630433083,13.430268921874,13.430268921874,1
33.666738986969,0.0,0.0,1
35.1231510043144,1.15171776678214,1.15171776678214,1
35.1702800393105,1.48003111838588,1.48003111838588,1
38.1102890372276,2.52516303804521,2.52516303804521,1
38.1586250066757,8.14325629549917,8.14325629549917,1
38.2279670238495,0.108977259846402,0.0544886299232008,2
41.1121870279312,0.00867652553604913,0.00433826276802457,2
44.1056430339813,0.00830183840358362,0.00415091920179181,2
44.1282430291176,0.011087429972377,0.00554371498618849,2
44.1514959931374,0.0292921361286738,0.0146460680643369,2
45.1051210165024,0.0883584786185606,0.0441792393092803,2
46.1857500076294,0.136926715888576,0.0684633579442881,2
47.1126000285149,0.201591904216303,0.100795952108151,2
48.1122010350227,0.203154079427334,0.101577039713667,2
49.1113420128822,0.19163726168331,0.0958186308416551,2
50.1134260296822,0.186922641271113,0.0934613206355567,2
51.1071799993515,0.17490496595812,0.08745248297906,2
52.1135830283165,0.164824334692559,0.0824121673462797,2
55.1138100028038,0.18254449384128,0.0912722469206402,2
55.1371250152588,0.193769706781641,0.0968848533908205,2
55.1600630283356,0.172938989622465,0.0864694948112326,2
56.112900018692,0.185875425334674,0.0929377126673369,2
57.1111260056496,0.183736150413019,0.0918680752065097,2
58.107264995575,0.16131607467989,0.080658037339945,2
59.1857849955559,0.16156080012391,0.0807804000619552,2
60.103648006916,0.165683112976869,0.0828415564884347,2
61.1064860224724,0.181571051692233,0.0907855258461166,2
62.1071830391884,0.174830096917147,0.0874150484585735,2
63.1154850125313,0.183215153763191,0.0916075768815954,2
71.107343018055,0.217982798938399,0.1089913994692,2
71.1283299922943,0.2270854348385,0.11354271741925,2
71.1484450101852,0.274252052648007,0.137126026324004,2
71.1686850190163,0.42240524837752,0.21120262418876,2
71.1923609972,0.527324210536238,0.263662105268119,2
71.2451429963112,0.27926268854135,0.139631344270675,2
71.2953200340271,0.066823993442384,0.033411996721192,2
73.1486470103264,0.0660437111312348,0.0330218555656174,2
73.1945670247078,0.117745866142932,0.0588729330714658,2
76.103896021843,13.2112334263626,13.2112334263626,1
76.1361500024796,17.9812577461282,17.9812577461282,1
76.1761780381203,17.0133943005876,17.0133943005876,1
76.186664044857,103.845,inf,0
76.1967940330505,95.815,inf,0
76.2075369954109,102.145,inf,0
76.2176550030708,101.755,inf,0
76.2280170321465,104.34,inf,0
79.0945810079575,93.075,inf,0
79.1047660112381,103.455,inf,0
79.1154209971428,101.64,inf,0
79.1255730390549,100.59,inf,0
79.136137008667,106.005,inf,0
79.1463170051575,104.71,inf,0
79.1568880081177,94.965,inf,0
79.1674690246582,97.265,inf,0
79.1779389977455,97.99,inf,0
79.1876919865608,104.575,inf,0
79.1981350183487,95.725,inf,0
79.2083460092545,100.66,inf,0
79.2183589935303,109.14,inf,0
79.2291010022163,89.21,inf,0
79.2391290068626,101.675,inf,0
79.2501140236855,93.81,inf,0
79.2603099942207,93.865,inf,0
79.2711440324783,97.02,inf,0
79.2814320325851,96.395,inf,0
79.2938200235367,103.95,inf,0
79.3036290407181,99.095,inf,0
79.3151100277901,98.05,inf,0
79.3255490064621,101.835,inf,0
79.3364650011063,99.89,inf,0
79.3468590378761,98.905,inf,0
79.3576459884644,101.81,inf,0
79.3679879903793,99.005,inf,0
79.3786219954491,100.3,inf,0
79.3891010284424,98.3,inf,0
79.3992670178413,98.115,inf,0
79.4098489880562,102.645,inf,0
79.4203079938889,105.225,inf,0
79.4307740330696,95.45,inf,0
79.4409910440445,93.05,inf,0
79.4511660337448,94.71,inf,0
79.4611470103264,96.855,inf,0
79.47200101614,96.59,inf,0
79.4822260141373,98.905,inf,0
79.4928830265999,98.455,inf,0
79.502750992775,101.625,inf,0
79.5135090351105,100.945,inf,0
79.5241129994392,98.88,inf,0
79.5349879860878,94.94,inf,0
79.5455290079117,106.695,inf,0
79.5560930371284,100.59,inf,0
79.5665290355682,94.49,inf,0
79.5777460336685,95.675,inf,0
79.5882120132446,101.24,inf,0
79.5984010100365,97.405,inf,0
79.6091060042381,94.6,inf,0
79.6196430325508,99.18,inf,0
79.6299920082092,95.92,inf,0
79.6408849954605,100.04,inf,0
79.6513600349426,100.94,inf,0
79.6618100404739,105.365,inf,0
81.0972230434418,101.535,inf,0
81.1074950098991,102.51,inf,0
81.1178619861603,102.41,inf,0
81.1286570429802,97.005,inf,0
81.1388750076294,97.14,inf,0
