timestamp,startTime,endTime,distance,steps
24.8717740178108,0.00186502933502197,24.7907598018646,5.006549745041411,7
27.3831500411034,0.00186502933502197,27.3322638273239,8.362566369120032,11
29.9229770302773,0.00186502933502197,29.8720320463181,12.55758714926196,16
32.4682900309563,0.00186502933502197,32.4125890731812,15.91360377334058,20
35.0189660191536,0.00186502933502197,34.9574078917503,19.2696203974192,24
37.5438330173492,0.00186502933502197,37.4913429021835,22.58028544549597,28
70.5927200317383,0.00186502933502197,67.9846479296684,22.58028544549597,28
70.5939249992371,0.00186502933502197,70.5172709226608,26.81439608702203,34
73.1207420229912,0.00186502933502197,73.0655107498169,31.00941686716396,39
75.655217051506,0.00186502933502197,75.6051217317581,34.41078506724443,43
78.2017019987106,0.00186502933502197,78.1468179225922,38.60580584738636,48
80.7544460296631,0.00186502933502197,80.6845989227295,41.96182247146498,52
83.2777730226517,0.00186502933502197,83.2287254333496,45.27248751954176,56
85.8273450136185,0.00186502933502197,85.7654994130135,45.9724875195534,57
118.869042038918,0.00186502933502197,116.254671752453,45.9724875195534,57
118.872907042503,0.00186502933502197,118.785453438759,50.91228326800046,64
121.383733034134,0.00186502933502197,121.331260442734,54.25696199812228,69
123.930882036686,0.00186502933502197,123.868944644928,57.6129786222009,73
126.437142014503,0.00186502933502197,126.38447868824,58.67297862219857,75
164.581677019596,0.00186502933502197,161.979424357414,58.67297862219857,75
164.583627998829,0.00186502933502197,164.510072529316,62.96430697507458,81
167.099680006504,0.00186502933502197,167.04834151268,66.36567517515505,85
169.639286994934,0.00186502933502197,169.589191138744,70.56069595529698,90
172.187472045422,0.00186502933502197,172.134205102921,73.96206415537745,94
174.73398900032,0.00186502933502197,174.672023773193,77.31808077945607,98
