timestamp,ts,magneticHeading
0.424883008003235,0.423277020454407,324.026062011719
0.486175000667572,0.483381032943726,322.877746582031
0.684531033039093,0.682789027690887,321.650085449219
0.766227006912231,0.76274698972702,320.364929199219
1.76012599468231,1.75881499052048,319.344421386719
2.59503203630447,2.5939080119133,318.343933105469
3.85100901126862,3.84839498996735,317.343872070312
18.1241220235825,18.1202400326729,316.040557861328
18.5782070159912,18.5770710110664,317.612182617188
18.9801890254021,18.976390004158,319.103881835938
19.1007069945335,19.0965560078621,320.152099609375
19.4504120349884,19.1955609917641,322.510864257812
19.4527339935303,19.2351940274239,323.790374755859
19.4536280035973,19.2753440141678,322.660491943359
19.4540880322456,19.3329060077667,321.538879394531
19.4946080446243,19.4931240081787,322.909790039062
19.5742250084877,19.5730980038643,321.663421630859
19.7732210159302,19.7719910144806,319.489501953125
19.813688993454,19.811803996563,317.96728515625
19.8534579873085,19.8517310023308,316.945831298828
19.8731840252876,19.8713990449905,315.803619384766
20.0539720058441,20.0514310002327,314.374481201172
20.0937480330467,20.0912520289421,313.346984863281
20.1313459873199,20.1302790045738,311.993347167969
20.4558150172234,20.4474450349808,313.679565429688
20.5087650418282,20.5076040029526,314.725494384766
20.6088020205498,20.6074979901314,313.630554199219
20.7481880187988,20.746807038784,312.50927734375
20.9890030026436,20.9865540266037,310.666961669922
21.0888540148735,21.0862830281258,309.444885253906
21.1311540007591,21.1259000301361,308.2158203125
21.4574379920959,21.2050710320473,307.152587890625
21.4582009911537,21.2849820256233,305.167266845703
21.4584879875183,21.3831270337105,304.152008056641
21.5635560154915,21.5625650286674,306.1796875
21.5836260318756,21.5825610160828,308.087554931641
21.6033959984779,21.60246104002,309.108062744141
21.6230599880219,21.6221809983253,310.155548095703
21.6634610295296,21.6623170375824,311.687927246094
21.8234739899635,21.8218590021133,310.532257080078
21.9443610310555,21.9417120218277,312.167236328125
22.0246680378914,22.0215890407562,310.912445068359
22.4408050179482,22.1808780431747,309.775360107422
22.4414920210838,22.2599329948425,308.254028320312
22.4418510198593,22.4381949901581,306.455932617188
22.5192610025406,22.5182430148125,304.977172851562
22.7587380409241,22.7570230364799,305.988311767578
22.7789160013199,22.7772740125656,307.518493652344
22.7993029952049,22.7968900203705,309.626556396484
22.8191120028496,22.8170440196991,311.273620605469
22.9007520079613,22.8979890346527,312.840209960938
22.9405370354652,22.9373480081558,314.269348144531
22.9802700281143,22.9768559932709,315.39306640625
23.0374240279198,23.0359950065613,314.152862548828
23.0983729958534,23.0972620248795,315.284637451172
23.4486300349236,23.2756200432777,317.107360839844
23.4494510293007,23.2964430451393,316.051300048828
23.4506289958954,23.3747560381889,311.710510253906
23.4501039981842,23.3549180030823,313.129486083984
23.5155889987946,23.5136930346489,310.696014404297
23.5946829915047,23.5936270356178,309.361633300781
23.7343670129776,23.7332780361176,311.219757080078
23.9362040162086,23.9338620305061,309.949645996094
23.9951739907265,23.9926559925079,311.389862060547
24.0151250362396,24.0125899910927,312.550964355469
24.1149030327797,24.1120139956474,311.185485839844
24.4542680382729,24.1917409896851,309.546722412109
24.4545960426331,24.2316330075264,308.036682128906
24.4549580216408,24.2512640357018,306.574432373047
24.4553760290146,24.291276037693,305.266052246094
24.4556900262833,24.3294320106506,304.025085449219
24.4564030170441,24.3690260052681,301.762054443359
24.4567390084267,24.3889760375023,299.597229003906
24.4570100307465,24.4088560342789,298.008636474609
24.4573880434036,24.4287559986115,296.869049072266
24.45766299963,24.449452996254,295.394744873047
24.4698350429535,24.4687460064888,294.279510498047
24.4902250170708,24.489117026329,292.919647216797
24.5095310211182,24.5085279941559,291.852203369141
24.5296159982681,24.5285540223122,289.829376220703
24.549901008606,24.5486750006676,288.461486816406
24.5695000290871,24.5684530138969,287.355224609375
24.6094440221786,24.6083509922028,285.207183837891
24.6303470134735,24.6282600164413,283.725708007812
24.6499789953232,24.6489480137825,306.468231201172
24.669203042984,24.6681570410728,309.215515136719
25.4865910410881,25.1465200185776,310.595458984375
25.8112959861755,25.2063000202179,311.796295166016
25.8116440176964,25.246188044548,312.812561035156
25.8119750022888,25.4239630103111,313.890075683594
25.81225502491,25.6837829947472,312.832092285156
26.0233570337296,26.022253036499,311.786010742188
26.461385011673,26.2813709974289,313.010498046875
26.4619370102882,26.3410469889641,314.082763671875
26.4622750282288,26.3804439902306,315.12255859375
26.4625650048256,26.4000450372696,291.777557373047
26.462827026844,26.4203479886055,288.119506835938
26.4631029963493,26.4600090384483,286.892974853516
26.5010100007057,26.4998840093613,289.272583007812
26.5214729905128,26.5199429988861,291.164001464844
26.7813119888306,26.7795020341873,292.318084716797
26.8209000229836,26.81964802742,290.8818359375
26.8415040373802,26.8399000167847,289.716522216797
26.8618119955063,26.8600040078163,288.502807617188
26.8814560174942,26.8796820044518,287.138702392578
26.9207310080528,26.9190289974213,285.559265136719
26.9794480204582,26.9784830212593,286.59814453125
27.0595080256462,27.0581030249596,285.533752441406
27.0791119933128,27.0780830383301,283.953186035156
27.4445540308952,27.2970120310783,285.836853027344
27.4449130296707,27.3169609904289,287.073181152344
27.4452329874039,27.3357200026512,288.100524902344
27.4455110430717,27.3753260374069,289.518798828125
27.4457670450211,27.414930999279,290.80908203125
27.4460270404816,27.4354050159454,291.826354980469
27.4570069909096,27.4556199908257,293.320251464844
27.4760110378265,27.4749540090561,295.513549804688
27.5357460379601,27.5346400141716,296.977874755859
27.575453042984,27.574411034584,295.921508789062
27.6553789973259,27.6542440056801,297.302612304688
27.6751469969749,27.6740339994431,296.216247558594
27.7557939887047,27.7543460130692,294.581237792969
27.876266002655,27.8744840025902,295.943786621094
27.9743800163269,27.9730930328369,294.619232177734
28.0138790011406,28.0128499865532,292.366973876953
28.0337690114975,28.0327990055084,290.205596923828
28.2746990323067,28.1924120187759,285.997497558594
28.2745540142059,28.1523100137711,289.082611083984
28.6029750108719,28.2324680089951,287.241455078125
28.605309009552,28.3301630020142,285.466583251953
28.6057290434837,28.3499709963799,284.389312744141
28.6060960292816,28.4295560121536,286.595550537109
28.6065509915352,28.4495050311089,288.518371582031
28.606871008873,28.4896810054779,289.913146972656
28.6071010231972,28.5094029903412,291.211242675781
28.6074340343475,28.5493150353432,294.258117675781
28.6077280044556,28.5710369944572,295.483215332031
28.6079710125923,28.5902200341225,297.48681640625
28.6102880239487,28.6091840267181,298.716003417969
28.6703529953957,28.6687660217285,299.720397949219
28.7500270009041,28.7486749887466,301.729614257812
28.8691050410271,28.8680239915848,299.971221923828
28.9885870218277,28.9876329898834,301.917785644531
29.0484189987183,29.0474840402603,303.080230712891
29.4739720225334,29.148765027523,301.225402832031
29.4760969877243,29.1870689988136,299.219116210938
29.4764249920845,29.2069410085678,298.066345214844
29.4766350388527,29.2271590232849,296.654663085938
29.4769330024719,29.3066549897194,295.187805175781
29.4780600070953,29.3268229961395,293.465698242188
29.478845000267,29.3853319883347,291.969970703125
29.4790470004082,29.4054390192032,290.524597167969
29.6460700035095,29.6444300413132,292.795349121094
29.6858630180359,29.6846759915352,295.078918457031
29.7053189873695,29.7042469978333,296.196105957031
29.7256700396538,29.7246919870377,297.279113769531
29.746237039566,29.7441230416298,298.516204833984
29.7655140161514,29.7641710042953,300.767303466797
29.8465769886971,29.8441309928894,302.102966308594
29.9257670044899,29.9237580299377,304.116363525391
29.9472129940987,29.9442580342293,302.488464355469
29.9655260443687,29.9635990262032,300.973937988281
30.0249810218811,30.0233680009842,299.824127197266
30.4377500414848,30.1643180251122,297.499633789062
30.4384160041809,30.1836450099945,295.735626220703
30.7640480399132,30.2434700131416,292.590942382812
30.765655040741,30.3031970262527,290.882904052734
30.7663580179214,30.3604840040207,289.818817138672
30.7670310139656,30.4202550053596,287.010101318359
30.7672910094261,30.440378010273,285.951232910156
30.7676280140877,30.4606240391731,284.778991699219
30.7678760290146,30.4801369905472,283.545257568359
30.7684060335159,30.5006250143051,282.019989013672
30.7690269947052,30.5409440398216,280.178619384766
30.7693229913712,30.5612320303917,278.28271484375
30.7698810100555,30.6009420156479,276.003723144531
30.7701550126076,30.6202819943428,274.996368408203
30.7704179883003,30.6998620033264,276.174255371094
30.769622027874,30.5808780193329,277.21142578125
30.7709650397301,30.7396770119667,274.952606201172
30.8003990054131,30.7994010448456,272.627410888672
30.8200470209122,30.8191300034523,271.526611328125
30.8602070212364,30.8591870069504,275.045715332031
30.8999140262604,30.8989599943161,277.230499267578
30.9199390411377,30.9190130233765,280.115631103516
30.9398880004883,30.9389170408249,282.441772460938
30.9803550243378,30.978650033474,284.601593017578
31.0397790074348,31.038664996624,282.393981933594
31.059503018856,31.0584720373154,281.288391113281
31.080208003521,31.0792640447617,280.209533691406
31.1301410198212,31.1183390021324,279.026580810547
31.4706900119781,31.1581290364265,277.80078125
31.4724839925766,31.1982240080833,276.738403320312
31.4735650420189,31.3377929925919,275.047424316406
31.4739630222321,31.3560420274734,273.236083984375
31.4756640195847,31.3761759996414,272.228576660156
31.4763280153275,31.3959000110626,269.231384277344
31.4768159985542,31.4358159899712,266.585144042969
31.47730499506,31.4756410121918,265.173583984375
31.4967880249023,31.4955710172653,266.409454345703
31.5366780161858,31.5357050299644,265.282287597656
31.7162129878998,31.7150729894638,266.510375976562
31.736092031002,31.7350370287895,267.793914794922
31.7560229897499,31.7549870014191,270.519958496094
31.7762669920921,31.7749720215797,271.692565917969
31.7965550422668,31.7951509952545,274.522247314453
31.9576290249825,31.9550330042839,275.942626953125
32.0177800059319,32.0155140161514,277.419738769531
32.0550760030746,32.0539900064468,279.567230224609
32.0952360033989,32.09390604496,282.267822265625
32.4428460001945,32.1340610384941,284.434387207031
32.4443719983101,32.1939110159874,286.212036132812
32.4452130198479,32.2135339975357,284.679748535156
32.4456720352173,32.2337480187416,283.16064453125
32.4459379911423,32.2734540104866,284.290802001953
32.4462150335312,32.3132309913635,286.471862792969
32.4464790225029,32.3514370322227,287.762023925781
32.4467290043831,32.3907989859581,289.002044677734
32.4520580172539,32.4510099887848,287.053802490234
32.4718890190125,32.4709349870682,285.477508544922
32.4917849898338,32.4908370375633,282.885467529297
32.5321150422096,32.5310400128365,280.151794433594
32.5916219949722,32.5905740261078,278.652496337891
32.6318640112877,32.6305609941483,271.198608398438
32.6514900326729,32.6504369974136,269.761352539062
