timestamp,startDate,confidence,unknown,stationary,walking,running,automotive,cycling
0.171329021453857,-13.5072695016861,2,false,false,false,false,false,false
2.56666600704193,2.38638883829117,1,false,true,false,false,false,false
2.75126999616623,2.70419883728027,1,false,false,false,false,false,false
3.38578999042511,3.33963483572006,1,false,true,false,false,false,false
3.70342898368835,3.65736883878708,1,false,false,false,false,false,false
4.40335899591446,4.29282242059708,2,false,false,false,false,false,false
20.5378159880638,20.4913889765739,1,false,true,false,false,false,false
21.4930489659309,21.4440609812737,1,false,false,false,false,false,false
22.1493750214577,22.0791569948196,1,false,true,false,false,false,false
24.0360749959946,23.9844553470612,1,false,false,false,false,false,false
24.7115679979324,24.6195553541183,2,false,false,false,false,false,false
37.0545529723167,37.0017265081406,1,false,true,false,false,false,false
39.588663995266,39.5409398674965,1,false,false,false,false,false,false
39.9523169994354,39.8583539128304,2,false,false,false,false,false,false
40.2231810092926,40.1757678985596,1,false,true,false,false,false,false
43.3985149860382,43.3499009013176,1,false,false,false,false,false,false
44.66564899683,44.6195257306099,1,false,true,false,false,false,false
45.3008279800415,45.2542927265167,1,false,false,false,false,false,false
47.5683869719505,47.4760637283325,2,false,false,false,false,false,false
53.5537419915199,53.5067633390427,1,false,true,false,false,false,false
56.7286260128021,56.6808544993401,1,false,false,false,false,false,false
57.3538309931755,57.3156754970551,1,false,true,false,false,false,false
57.9911800026894,57.9504255056381,1,false,false,false,false,false,false
58.6294490098953,58.5852535367012,1,false,true,false,false,false,false
59.2585279941559,59.220043361187,1,false,false,false,false,false,false
59.8946279883385,59.8548983335495,1,false,true,false,false,false,false
61.4806669950485,61.4419203400612,1,false,false,false,false,false,false
62.7963140010834,62.7117013335228,2,false,false,false,false,false,false
64.0274829864502,63.9814085960388,1,false,true,false,false,false,false
64.6554089784622,64.6162775754929,1,false,false,false,false,false,false
65.3131099939346,65.2511596083641,1,false,true,false,false,false,false
66.2429419755936,66.20349162817,1,false,false,false,false,false,false
66.8775439858437,66.8383486270905,1,false,true,false,false,false,false
67.1963959932327,67.1557605862617,1,false,false,false,false,false,false
67.8764510154724,67.7906485795975,2,false,false,false,false,false,false
70.6867859959602,70.647481739521,1,false,true,false,false,false,false
73.8615089654922,73.8217057585716,1,false,false,false,false,false,false
75.1319630146027,75.0913052558899,1,false,true,false,false,false,false
79.8930569887161,79.8522670269012,1,false,false,false,false,false,false
80.5722249746323,80.4870930314064,2,false,false,false,false,false,false
88.7786139845848,88.7393696308136,1,false,true,false,false,false,false
89.4126340150833,89.3740647435188,1,false,false,false,false,false,false
90.0480849742889,90.0088667273521,1,false,true,false,false,false,false
90.745284974575,90.6435717344284,2,false,false,false,false,false,false
91.3171700239182,91.2782157063484,1,false,true,false,false,false,false
94.4905620217323,94.4516767263412,2,false,true,false,false,false,false
122.425822973251,122.378822207451,1,false,true,false,false,false,false
125.603585004807,125.552001953125,2,false,true,false,false,false,false
128.138476967812,128.090574979782,2,false,false,false,false,false,false
128.814036011696,128.725281000137,2,false,false,false,false,false,false
138.952152967453,138.881024241447,1,false,true,false,false,false,false
139.562685012817,139.515852212906,1,false,false,false,false,false,false
141.522490978241,141.420179247856,2,false,false,false,false,false,false
147.496842980385,147.450122952461,1,false,true,false,false,false,false
147.815868020058,147.76744300127,1,false,false,false,false,false,false
148.445479989052,148.402065992355,1,false,true,false,false,false,false
148.762022972107,148.719408988953,1,false,false,false,false,false,false
149.126720011234,149.036692023277,2,false,false,false,false,false,false
149.401562988758,149.353983998299,1,false,true,false,false,false,false
150.668241977692,150.623302042484,1,false,false,false,false,false,false
151.682530999184,151.575327038765,2,false,false,false,false,false,false
151.937835991383,151.892680048943,1,false,true,false,false,false,false
155.115487992764,155.066291213036,2,false,true,false,false,false,false
161.802429020405,161.731213033199,1,false,true,false,false,false,false
163.051284968853,163.000757038593,1,false,false,false,false,false,false
164.343584001064,164.270362615585,1,false,true,false,false,false,false
165.905238986015,165.857207596302,1,false,false,false,false,false,false
166.534671008587,166.49197357893,1,false,true,false,false,false,false
168.128260016441,168.078826606274,1,false,false,false,false,false,false
169.43937599659,169.348317980766,2,false,false,false,false,false,false
172.569505989552,172.521932959557,1,false,true,false,false,false,false
173.204634010792,173.156594991684,1,false,false,false,false,false,false
173.835940003395,173.791310966015,1,false,true,false,false,false,false
174.161848008633,174.108631491661,1,false,false,false,false,false,false
174.519508004189,174.425969481468,2,false,false,false,false,false,false
176.374007999897,176.330113470554,1,false,true,false,false,false,false
176.690551996231,176.647496461868,1,false,false,false,false,false,false
177.062130987644,176.964779496193,2,false,false,false,false,false,false
177.32210701704,177.282205462456,1,false,true,false,false,false,false
179.587951004505,179.503885507584,2,false,false,false,false,false,false
180.176753997803,180.138650476933,1,false,true,false,false,false,false
180.494708001614,180.456033468246,1,false,false,false,false,false,false
181.128678023815,181.090859472752,1,false,true,false,false,false,false
183.352250993252,183.312524497509,1,false,false,false,false,false,false
183.988326013088,183.947277665138,1,false,true,false,false,false,false
187.189749002457,187.121196627617,2,false,true,false,false,false,false
196.048115968704,196.007508456707,1,false,true,false,false,false,false
196.364736020565,196.324861466885,1,false,false,false,false,false,false
197.367666006088,197.276979506016,2,false,false,false,false,false,false
197.632142007351,197.594361484051,1,false,true,false,false,false,false
198.585788011551,198.546473503113,1,false,false,false,false,false,false
199.901008009911,199.815945863724,2,false,false,false,false,false,false
204.976318001747,204.893644452095,1,false,true,false,false,false,false
206.201964020729,206.163170456886,1,false,false,false,false,false,false
206.837866008282,206.797942459583,1,false,true,false,false,false,false
207.789447009563,207.749999463558,1,false,false,false,false,false,false
208.422963023186,208.384704470634,1,false,true,false,false,false,false
209.380647003651,209.336810827255,1,false,false,false,false,false,false
210.03702801466,209.971545875072,1,false,true,false,false,false,false
210.645215988159,210.606402873993,1,false,false,false,false,false,false
211.280317008495,211.241229832172,1,false,true,false,false,false,false
213.190338969231,213.145525872707,1,false,false,false,false,false,false
213.819573998451,213.780383825302,1,false,true,false,false,false,false
214.773835003376,214.732684135437,1,false,false,false,false,false,false
215.133967995644,215.050097167492,2,false,false,false,false,false,false
231.274847984314,231.236375153065,1,false,true,false,false,false,false
234.45501601696,234.409845113754,2,false,true,false,false,false,false
235.084819972515,235.044547080994,2,false,false,false,false,false,false
235.447830975056,235.361902117729,2,false,false,false,false,false,false
241.122631967068,241.074199974537,1,false,true,false,false,false,false
241.434117019176,241.391617000103,1,false,false,false,false,false,false
242.702902019024,242.661255002022,1,false,true,false,false,false,false
243.660389006138,243.613296985626,1,false,false,false,false,false,false
244.292424976826,244.248003602028,1,false,true,false,false,false,false
246.513944983482,246.469683587551,1,false,false,false,false,false,false
247.15143597126,247.10429662466,1,false,true,false,false,false,false
248.736346006393,248.691118597984,1,false,false,false,false,false,false
249.374459981918,249.325807869434,1,false,true,false,false,false,false
250.960628986359,250.912751853466,1,false,false,false,false,false,false
251.594229996204,251.54757887125,1,false,true,false,false,false,false
254.771095991135,254.721738398075,2,false,true,false,false,false,false
256.672621965408,256.626218378544,1,false,true,false,false,false,false
256.994440019131,256.943601369858,1,false,false,false,false,false,false
257.622216999531,257.57836741209,1,false,true,false,false,false,false
258.305518984795,258.213193416595,2,false,false,false,false,false,false
268.484748005867,268.369151949883,0,false,false,true,false,false,false
278.885973989964,278.840876579285,1,false,true,false,false,false,false
281.152842998505,281.062185108662,2,false,false,false,false,false,false
281.739814996719,281.696856081486,1,false,true,false,false,false,false
284.917630970478,284.870439529419,2,false,true,false,false,false,false
