timestamp,uuid,major,minor,accuracy,rssi,proximity
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,29351,12971,-1.0,0,0
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,-1.0,0,0
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,1.94740011910342,-83,2
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.53634281143312,-76,3
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,5.75124092235386,-72,3
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,6.6220623621112,-94,3
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,22.9557000794394,-95,3
1.11911195516586,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,28.1674043903668,-94,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,29351,12971,-1.0,0,0
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,3.56556739398602,-80,2
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,4.05443532126273,-73,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.32521049542251,-76,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,8.54546901952329,-87,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,24.2241601399723,-92,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,28.1104470044479,-91,3
2.11104696989059,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,56.7621853097964,-95,3
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,29351,12971,-1.0,0,0
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,-1.0,0,0
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,3.90277803474104,-75,3
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,3.93626214198189,-77,3
3.12425196170807,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.75543848936443,-79,3
