timestamp,ts,m11,m12,m13,m21,m22,m23,m31,m32,m33,ax,ay,az
138.282637000084,138.279972016811,-0.224838688969612,-0.974165976047516,-0.0211888328194618,0.964628279209137,-0.225603476166725,0.136367529630661,-0.137624830007553,0.0102213174104691,0.990431666374207,-0.00319871865212917,-0.00038173605571501,-0.0182658173143864
138.31397998333,138.313149034977,-0.224795922636986,-0.974176704883575,-0.0211505331099033,0.964626848697662,-0.225554913282394,0.136458188295364,-0.137704953551292,0.010272815823555,0.990420043468475,-0.00541872484609485,-0.00583001552149653,-0.0174687709659338
138.324387013912,138.324014008045,-0.224985480308533,-0.974140405654907,-0.0208024308085442,0.964577317237854,-0.22569340467453,0.136578917503357,-0.137741982936859,0.0106626823544502,0.99041074514389,-0.0042466470040381,-0.00972234271466732,0.00704283406957984
138.346710026264,138.346420049667,-0.225031852722168,-0.974132597446442,-0.0206672511994839,0.964579045772552,-0.225721344351768,0.136521130800247,-0.137654677033424,0.0107863694429398,0.990421533584595,0.00133592705242336,-0.00401231227442622,0.00195719650946558
138.368668019772,138.368373036385,-0.224761456251144,-0.974191844463348,-0.0208128541707993,0.964654505252838,-0.225474983453751,0.136394441127777,-0.137567102909088,0.0105789676308632,0.99043595790863,0.0098878275603056,0.00573344295844436,-0.0080534229055047
138.391129016876,138.390395998955,-0.224266216158867,-0.974299490451813,-0.021118875592947,0.964782178401947,-0.225028410553932,0.136229172348976,-0.137480303645134,0.0101764500141144,0.990452229976654,0.0118095949292183,0.00944389216601849,-0.0112872757017612
138.413524985313,138.413229048252,-0.223845839500427,-0.974389016628265,-0.0214455239474773,0.964938819408417,-0.224662020802498,0.135723173618317,-0.13706511259079,0.0096874013543129,0.990514695644379,0.00374673376791179,0.00512320129200816,-0.0100651625543833
138.445632994175,138.445343017578,-0.223581850528717,-0.974451959133148,-0.021335419267416,0.965084493160248,-0.224391281604767,0.135133996605873,-0.136469021439552,0.0096229761838913,0.990597605705261,-0.000659763347357512,0.00180269859265536,0.00199591717682779
138.45674598217,138.456490039825,-0.223345890641212,-0.974514007568359,-0.0209723338484764,0.965151906013489,-0.224108174443245,0.13512247800827,-0.136378765106201,0.00993751734495163,0.990606904029846,-0.00537784863263369,-0.00281696999445558,-0.00657019810751081
138.478456020355,138.478165030479,-0.223006278276443,-0.974595308303833,-0.0208058468997478,0.965232014656067,-0.2237488925457,0.135145753622055,-0.136367663741112,0.0100558325648308,0.990607261657715,-0.00446368660777807,-0.00573863927274942,-0.0178155899047852
