timestamp,uuid,major,minor,accuracy,rssi,proximity
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,-1.0,0,0
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,3.59177564275766,-77,3
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.69386458533699,-71,3
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,6.05800743329973,-77,3
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,16.7452457712057,-87,3
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,32.0376713628497,-93,3
1.0430960059166,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,42.0659486035106,-95,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,2.74075563023069,-71,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,4.22873435771684,-77,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,5.60046341895142,-78,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,18.7273456419764,-90,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,23.3617082851751,-85,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,33.6762714682143,-94,3
2.03372204303741,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,43.0130490954146,-95,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,-1.0,0,0
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,3.39403267465664,-78,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,4.16764687045995,-76,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,5.99265485317959,-80,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,18.5607069085669,-85,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,34.8224207717639,-94,3
3.03732603788376,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,42.5765239639289,-94,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,-1.0,0,0
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,3.92451636256256,-79,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,3.96898895948385,-75,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,6.20502035732206,-80,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,18.0566516280001,-87,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,22.8316926754528,-90,3
4.03545200824738,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,42.2810038671251,-94,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,-1.0,0,0
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,3.86281782977689,-75,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.3157950375445,-79,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,6.33965337516299,-80,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,17.2441488167562,-86,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,21.4259928702686,-87,3
5.03823101520538,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,41.2303998023327,-93,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,2.78959577039861,-68,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.25963459932199,-76,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,5.23572969244847,-74,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,15.7987579601948,-84,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,20.5106363451752,-87,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,36.286455085881,-95,3
6.03766000270844,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,41.1797823135115,-94,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,-1.0,0,0
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,2.0900826628441,-66,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,3.89292982144993,-70,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.22066935223883,-76,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,13.5654022244827,-81,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,19.8632017980343,-87,3
7.03861105442047,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,36.2267353077049,-93,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,-1.0,0,0
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,-1.0,0,0
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,1.82113256574649,-67,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,3.23221970516013,-70,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,4.72217439753913,-82,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,11.0318588238485,-78,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,18.9844491963701,-86,3
8.04343801736832,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,36.8466551727897,-94,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,1.94602786569765,-72,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,38722,6270,2.7248860874015,-69,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,39821,56686,3.4839508438485,-69,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,41738,1201,10.1556996827748,-80,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,20277,50452,19.5236277925021,-90,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,52281,20431,33.6633179500598,-89,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,54337,42057,38.9745104875349,-91,3
9.04909402132034,F0018B9B-7509-4C31-A905-1A27D39C003C,27850,24174,39.3322351763186,-92,3
10.0341350436211,F0018B9B-7509-4C31-A905-1A27D39C003C,21500,48945,2.28345527980902,-77,3
