timestamp,startTime,endTime,distance,steps
11.3917109966278,0.00075298547744751,11.3173089027405,6.659999999974389,9
13.9348089694977,0.00075298547744751,13.8637769818306,9.154336680017877,13
16.4513199925423,0.00075298547744751,16.401556968689,12.4196501520928,17
19.0203459858894,0.00075298547744751,18.9462537169456,15.68496362416772,21
21.5355730056763,0.00075298547744751,21.4873607158661,18.95027709624264,25
24.0935710072517,0.00075298547744751,24.0302750468254,22.26094214431942,29
26.6367750167847,0.00075298547744751,26.5738240480423,26.39927345444448,34
29.1723719835281,0.00075298547744751,29.1223924160004,29.66458692651941,38
31.7358040213585,0.00075298547744751,31.6642923951149,32.97525197459618,42
34.2592899799347,0.00075298547744751,34.2061057090759,35.42423707863782,46
36.7988989949226,0.00075298547744751,36.7479757070541,38.68955055071274,50
39.3452370166779,0.00075298547744751,39.2900621891022,41.95486402278766,54
41.8920829892159,0.00075298547744751,41.831444144249,45.22017749486258,58
44.4250019788742,0.00075298547744751,44.3729491829872,48.4854909669375,62
46.9769920110703,0.00075298547744751,46.9173521995544,51.54672234703321,67
49.5188199877739,0.00075298547744751,49.4550510644913,53.99570745107485,71
52.0451009869576,0.00075298547744751,51.9967070817947,57.30637249915162,75
54.5954570174217,0.00075298547744751,54.5375385284424,57.84637249913067,76
