timestamp,particleWeightSum,normalizedWeightSum,measurementCount
2.18101197481155,2.58531358067895,1.29265679033948,2
2.21599698066711,6.18518883518133,3.09259441759066,2
3.16139894723892,6.15713698087583,3.07856849043792,2
4.15325796604156,8.41813108025528,4.20906554012764,2
5.14648097753525,8.33945566832712,4.16972783416356,2
6.15442496538162,10.9442544956352,5.47212724781759,2
7.14545696973801,13.2498120118245,6.62490600591227,2
8.2226579785347,9.78301478856781,4.8915073942839,2
9.14705699682236,6.15578344334739,3.0778917216737,2
12.1464899778366,3.73690888260364,1.86845444130182,2
12.1665769815445,3.68134229296514,1.84067114648257,2
12.1865629553795,3.38428558261905,1.69214279130952,2
13.1537059545517,5.05489918033663,2.52744959016831,2
14.1543319821358,6.38381520553652,3.19190760276826,2
15.1567309498787,0.2120249518681,0.0706749839560333,3
16.1618879437447,0.17106371467237,0.0570212382241232,3
17.1532879471779,0.197403221894377,0.0658010739647922,3
18.1612599492073,0.100074837095565,0.033358279031855,3
22.1533659696579,0.0482846596717171,0.016094886557239,3
22.1798769831657,0.0464171490913375,0.0154723830304458,3
22.2063919901848,0.0608113262993485,0.0202704420997828,3
22.2331159710884,0.09394049716924,0.0313134990564133,3
23.1550349593163,0.0420830383956162,0.0140276794652054,3
24.162418961525,0.0194469125653264,0.00648230418844212,3
25.1604999899864,0.0151839223622302,0.00506130745407672,3
26.243772983551,0.0164900549151251,0.00549668497170835,3
27.1619629859924,0.0148256840743764,0.00494189469145881,3
28.1543219685555,0.0155776505959361,0.00519255019864538,3
33.1543129682541,0.00956231295978425,0.00318743765326141,3
33.1809259653091,0.00995310993430895,0.00331770331143631,3
33.2078189849854,0.00926365205676394,0.00308788401892131,3
33.234000980854,0.00898498037169147,0.00299499345723049,3
33.261255979538,0.0154840750998477,0.00516135836661588,3
34.2305289506912,0.0309472785333709,0.0103157595111236,3
35.1627629995346,0.0309029344686501,0.0103009781562167,3
36.1523819565773,0.0331161173874345,0.0110387057958115,3
37.1544959545135,0.0472534628336375,0.0157511542778791,3
38.1634579896927,0.0554431669164264,0.0184810556388088,3
39.1555009484291,0.0321163498992544,0.0107054499664181,3
44.1502919793129,0.0390150060202024,0.0130050020067341,3
44.1764549612999,0.0658284516827852,0.0219428172275951,3
44.1964999437332,1.28572383755296,0.642861918776482,2
44.2160789966583,2.99206513003192,1.49603256501596,2
44.2356569766998,6.36180065351821,3.18090032675911,2
45.1581909656525,5.34999053601859,2.67499526800929,2
46.1432009935379,1.08279401554374,0.541397007771871,2
47.1563409566879,0.171811289842365,0.0859056449211823,2
48.1438289880753,1.0132206792947,1.0132206792947,1
55.1439639925957,1.02455086726518,1.02455086726518,1
55.1600009799004,1.33528067446974,1.33528067446974,1
55.175644993782,2.10801827214825,2.10801827214825,1
55.1903369426727,2.9812501230688,2.9812501230688,1
55.206268966198,3.78289385058229,3.78289385058229,1
55.2211529612541,8.40010484426994,8.40010484426994,1
55.23694896698,18.8793961848455,18.8793961848455,1
56.1434429883957,34.080219053953,34.080219053953,1
57.1399059891701,29.6342715214381,29.6342715214381,1
58.1439769864082,26.8288154852242,26.8288154852242,1
59.1444229483604,17.2597352948955,17.2597352948955,1
88.1451399922371,0.0407506020151196,0.0407506020151196,1
88.1615349650383,0.0257908553095901,0.0257908553095901,1
88.1783739924431,0.0229451866408887,0.0229451866408887,1
88.1961149573326,0.0161012312395686,0.0161012312395686,1
88.2132969498634,0.0139763173967768,0.0139763173967768,1
88.2299829721451,0.0147546224210345,0.0147546224210345,1
88.2464139461517,0.0162478040766484,0.0162478040766484,1
89.1431889533997,0.0112297242804211,0.0112297242804211,1
90.1529639959335,0.0116459219522406,0.0116459219522406,1
91.1409349441528,0.00968315494932902,0.00968315494932902,1
94.148529946804,4.00362010270758e-05,2.00181005135379e-05,2
94.1707439422607,4.32791666606168e-05,2.16395833303084e-05,2
94.1928109526634,4.55906144301753e-05,2.27953072150877e-05,2
95.1562279462814,8.05324801910386e-05,4.02662400955193e-05,2
96.1482729911804,0.000130586050126141,6.52930250630703e-05,2
99.1479349732399,0.00016935591728108,8.46779586405401e-05,2
99.1697159409523,0.000185250424790284,9.26252123951422e-05,2
99.1920279860497,0.000208281015352228,0.000104140507676114,2
100.155908942223,0.000198855693795471,9.94278468977356e-05,2
101.145955979824,0.000174981037511379,8.74905187556893e-05,2
102.14593398571,0.00015880350692935,7.94017534646751e-05,2
103.154657959938,0.000150993721741546,7.5496860870773e-05,2
104.14733594656,0.000214598059767393,0.000107299029883696,2
105.155491948128,0.000281321144625409,0.000140660572312704,2
106.145971000195,0.000304315881594716,0.000152157940797358,2
107.146463990211,0.000449137135432288,0.000224568567716144,2
110.143299996853,0.0221514341264697,0.0221514341264697,1
110.160170972347,0.0219283781014825,0.0219283781014825,1
110.177089989185,0.0226677330286561,0.0226677330286561,1
111.141621947289,0.0228751143009274,0.0228751143009274,1
112.141012966633,0.0239546403059491,0.0239546403059491,1
113.149113953114,0.000595509188416571,0.000297754594208286,2
114.149768948555,0.000781013035188276,0.000390506517594138,2
115.151308953762,0.000636969456075306,0.000318484728037653,2
116.155435979366,0.00056063138113682,0.00028031569056841,2
117.147271990776,0.000644167313793097,0.000322083656896548,2
118.151713967323,0.000665633692702004,0.000332816846351002,2
120.154901981354,0.000680063557649399,0.0003400317788247,2
120.176898956299,0.000771355789489396,0.000385677894744698,2
121.156049966812,0.000732727870981547,0.000366363935490774,2
122.148927986622,0.000992886162391344,0.000496443081195672,2
123.148625969887,0.000598523295829052,0.000299261647914526,2
